# Constructed from biom file
#OTU ID	baseline_1	baseline_2	baseline_3	baseline_4	canola_1103_f23	canola_1103_s23	canola_112_f23	canola_112_s23	canola_603_f23	canola_603_s23	canola_707_f23	canola_707_s23	fallow_101_f23	fallow_101_s23	fallow_1112_f23	fallow_1112_s23	fallow_607_f23	fallow_607_s23	fallow_709_f23	fallow_709_s23
11bbab0a8346bd29cec2949798377228	0.0	0.0	0.0	0.0	0.0	0.0	6443.0	0.0	8985.0	0.0	999.0	0.0	0.0	11231.0	0.0	0.0	13363.0	1516.0	43.0	0.0
89db230ea07cd91b7222d5653b754524	4162.0	3389.0	2562.0	3267.0	878.0	2517.0	608.0	3292.0	936.0	3326.0	899.0	2914.0	458.0	1978.0	984.0	2732.0	743.0	2493.0	659.0	2529.0
dcec0c7d8cc666202ccbf0ab606efd0a	13282.0	10756.0	3804.0	11594.0	0.0	134.0	3.0	174.0	0.0	0.0	15.0	0.0	13.0	82.0	0.0	577.0	0.0	569.0	0.0	0.0
41769e8598a50ba67c822086ebfdb5b7	9587.0	19120.0	5512.0	3767.0	0.0	506.0	0.0	0.0	25.0	174.0	0.0	62.0	0.0	323.0	0.0	86.0	0.0	280.0	10.0	865.0
c6e9c9fe9159441c4ffe44947875236a	26.0	171.0	21.0	32.0	3585.0	38.0	2906.0	793.0	5369.0	2331.0	3036.0	742.0	3558.0	1631.0	2095.0	1111.0	1730.0	652.0	7573.0	1759.0
45e3696d78d57fc35094a6cf67e6414b	11946.0	6366.0	8493.0	8488.0	0.0	214.0	0.0	193.0	0.0	2147.0	9.0	257.0	0.0	142.0	0.0	0.0	9.0	16.0	0.0	66.0
cc761daf51f27c423da57f3f1f0ff5cc	740.0	1372.0	650.0	4221.0	1393.0	80.0	2676.0	2141.0	0.0	3673.0	292.0	6271.0	80.0	389.0	0.0	3858.0	6936.0	1268.0	0.0	637.0
3bc20d635505cc7a9611e69b76c8b42e	0.0	0.0	0.0	0.0	696.0	7863.0	685.0	33.0	53.0	4433.0	109.0	7856.0	243.0	1682.0	0.0	67.0	542.0	4547.0	106.0	4683.0
78b14ac22ebd6a508a7f122a42beb87a	0.0	95.0	0.0	0.0	234.0	176.0	1321.0	28.0	1329.0	360.0	339.0	434.0	687.0	1138.0	3247.0	8436.0	2319.0	3033.0	3428.0	2811.0
c2a787cf867ebfdce216002bcc8a94e1	173.0	315.0	645.0	45.0	1005.0	0.0	216.0	2632.0	552.0	4973.0	166.0	4201.0	62.0	5659.0	210.0	2866.0	336.0	616.0	423.0	3780.0
