Feature ID	Taxon	Confidence
a4a278ebd027919a474c45a4738c28f9	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA10212; g__21-14-0-10-47-8-A; s__21-14-0-10-47-8-A sp002793885	0.827892560656289
6c5c4773cec3a677b8e92501f98b3388	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales	0.9999895967176734
a3fe6144bb655c43f48abfa8bc92709d	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrososphaeraceae	0.9999999785275056
96dccb53652b1339d3b3642a5876d8f1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__; s__	0.9999999988681766
b67abc3d6584adc124f04ebf4404e57d	d__Bacteria	0.8606945216257075
2dd9e191a81b91117b77df5eac7e6048	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium haematophilum	0.70501066458189
3125694452d98013214919bea3df321d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Cyclobacteriaceae; g__Chryseolinea_899021; s__	0.9999873683866836
7b9aa79d26b6bbb9ffb4468296f25aee	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__WHSN01; s__WHSN01 sp902826465	0.9977756087978755
c6d35257d8a35881b4c6b570f70487ec	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Devosiaceae	0.9999978829639813
961e3009dcdb5a10406d7faa59f86e5d	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae	0.9999838962782239
100be1010e7b0b5581d240ef8b19b362	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17_426821; s__OLB17 sp001567505	0.9795675201179895
75d2602a357fbfa79347132ef03c9ba3	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664; f__UBA4664; g__UBA4664; s__	0.9749741831353369
3fc9b5b3464fa5af8becd74925329a9d	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae; g__; s__	0.9998141226461779
11397adbcc3ae7ea2d586775e298a19d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingomonas_L_486704	0.9999184629587566
89e0e2f70acbb2b76c8edeb8d90b3f07	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales	0.9999964881761099
1d19d6a15b0595043c5ca20f77144e7d	Unassigned	0.7825212597946266
a327149f0644ab9d49e7260d7e41df9b	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__Tundrisphaera lichenicola	0.9998894800386876
070834989c8fa27d0a7c8e9d2a6cda27	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Chloroflexaceae; g__JAAUSQ01; s__JAAUSQ01 sp012033195	0.9995735437785017
6084c7e1ddbaf1026928c812a8dd2c50	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__JABFSM01; s__	0.9999998469543929
c282588619a5ae2b9256c362ede0e7ca	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336; g__WYBL01; s__	0.9999999600468081
70c6f7c286c8a5715fc2c17005bc3fb1	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9952746076590743
fcd5e9883d687addc9384b071e8b5da1	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VAYN01; s__VAYN01 sp005885405	0.9999404627145138
51adbe725d3ec963d98c5de4d52021ed	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__Puia sp001898505	0.7648098475253244
d8de7f65d996aff4023b0874047a6f9e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9977835052163365
e7adc52caa90733168503d303c52e402	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter_A_615989	0.9827667522399564
e7133e6502e64062f27337fc89b14d0b	Unassigned	0.6266486102205866
a894219c4cdb90290fafcfebf363b31c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__; s__	0.9999575499140773
d98584032960d681a6928ead6c7dfef0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia_A; s__Dongia_A deserti	0.9999497754477851
05cef2a5fe96aa2477575f89396f559a	d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__Armatimonas; s__Armatimonas rosea	0.9999999911375285
3534b0e4675f42f921d4ebf2e6ed13ab	d__Bacteria	0.9613469423405118
884306193d9217b53e6fa2c3eb99cd90	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Chthoniobacter flavus	0.9996149668370201
a537d8bab85c83b0e74c73c55790324b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas huaxiensis	0.7436702102667834
dac2817597ec1814a1ad8a3ecee5d684	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__	0.9998323176165376
f37fc1dccfeba0004cbeb4f1ad6083c6	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421	0.9999999945525512
c15ba508c4af9743a56147a0791e30f2	d__Bacteria	0.9999998455669332
1d2d485513a5169740c9267251bf86b3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	0.999998824197655
af0c2476ed76f95583234b1fbf4e70d6	d__Bacteria	0.9999999999999841
4be9155b0f4b65552ae019b0c796574f	d__Bacteria; p__Patescibacteria; c__Gracilibacteria_12420; o__Peribacterales; f__Peribacteraceae; g__VMFU01; s__VMFU01 sp007376205	0.9487802503246517
d4bcbfee3890222f785195430f9f9dd5	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas_A_615274	0.9999946333999697
9d3ef146f68db970d37c937eb4844510	Unassigned	0.6189164168545513
c0cddf4a491d18e64bb89f9a3719dd05	Unassigned	0.6216246942535717
3d67b4e8524f4ccbcee1651954fac16a	Unassigned	0.7795391174075412
1e82c7f13ce923468f4e9446a982c9a0	d__Bacteria	0.9007519546478361
fa1f4fde140fd74201895134d7fa72f7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Reyranella terrae	0.9859418042024015
2fac845da336657d55f1a9f350c6bc09	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Hyphomicrobiaceae; g__Hyphomicrobium_C; s__Hyphomicrobium_C sp002279935	0.876078164251325
7caebb1d4caa6a517d26051274094b79	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__SCN-69-37; s__SCN-69-37 sp001724025	0.9774178964751797
bf6c0a1816be19e87963678b946fc2e7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium sp001424705	0.9946287374877003
60c24e14ac67927ee85a38e54d24a54e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__; s__	0.9999999973620392
321edc7866598f726cc00421ec2a3098	Unassigned	0.6432394678742059
595c8b8e312c12524cc06f2b7fda2a76	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae	0.999681058698381
c344ba73138515803be1cbb8c40d6762	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera	0.818277995711077
794578f973c9963a1123e1326e8f238a	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus; s__Agrococcus jejuensis	0.9977696601221471
b8a13218088f05247bfb31a9acba1c1b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Haloferula_776278	0.959065427759145
8f90932836eec8eb89164f265ebd63f5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Mesorhizobium_I; s__	0.8044339431909938
a5f99a9dfb5de12701b8e98eb08dcb66	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Caulifigura; s__Caulifigura coniformis	0.9999249289520856
a21918b3d8ba1679e45d6082cbef089e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995	0.9999654762346336
fa31c5375631573c834d7dd1dc2cc8a5	d__Bacteria	0.9999999999879947
76e082b41895014fe3c28fa535b69798	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__; s__	0.99999999999811
d138dfffb182ee036bc372f66d7d7dfa	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Haliangiales_463188; f__Haliangiaceae_463185; g__JABFXX01; s__JABFXX01 sp005887925	0.9999959235113449
146195f72933e590d98b89c38d6eda33	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia	0.9968169400465167
ea9baf6f279b62c1f14d571f1bfcd6c4	d__Bacteria; p__Bdellovibrionota_473306; c__Oligoflexia; o__Oligoflexales; f__Bin106; g__Bin106; s__Bin106 sp002238945	0.9999997129642524
e43d65b16a8d7f2572628351b77afb7b	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae	0.9987701046322919
a5750797ea0cb817fd6500264dcfb2f7	d__Bacteria	0.9685991774660407
c02daab485c9c749e7ead67f546f9aed	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9990958646924355
6a65b40116f04e0730090f63c7e5a6ef	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__; g__; s__	0.9998772163164651
b590eb8bb692cc36076c9cadb6a10e79	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera; s__Nitrososphaera evergladensis	0.7562464890251256
01df8b2e353daeae0e7e31d5cc73d11b	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tautonia	0.8910884679407947
cae1348f625e3e15418d3b19e78be5b7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia_A; s__	0.9995510341612397
1e26d26fd60e5df635ea69d3fa2798b2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9999999541519655
79be667014f39229439aada30645993b	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.999111181001615
78fc912465a42557a40017a2325c2f96	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora_H_372070	0.7777171851923471
833979a89038733f97cf80a0b78e36a2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Spirosomataceae; g__Dyadobacter_906144; s__Dyadobacter arcticus	0.8895853719534432
6c357da8640c35d35797850648ebe8a0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.870623709081639
e1e6cbefff2b75b2fbbb0bfa7e4aaaf6	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__	0.9999797479914868
8ce5e5789d14ae88e65649e57d5ee3f2	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes; s__Actinoplanes cyaneus	0.7120842773988927
c4728640a7541b74e1072d47b15a5fbd	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__; g__; s__	0.9999999972034601
b5e8733d327f85b173ba6854053984f8	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9880163396106107
40640cca2e35863b7fc44fd2d26716c2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Hyphomicrobiaceae	0.9999999938136845
b48a188a24ed126894db7d73bd6617cc	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella; s__Gaiella occulta	0.9674895345780297
888d67bae8bf47d968a91e0e70e88445	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	0.9994602457855732
ef5caa5614920bdd79e4be35228fc539	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Haliangiales_463188; f__Haliangiaceae_463185; g__JABFXX01; s__JABFXX01 sp005887925	0.756952849731972
bd28e02f1da0db30edc51641dc876f95	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__; s__	0.9999999966732106
f80df6c354b7c0f4019261f0463f4c38	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera; s__Lacunisphaera limnophila	0.998048901990523
3ffcf7e49373c548af3976ad7349e144	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383321	0.9971043284183381
826b7c3c5ee5a4c48d89f3042b67d4a2	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383321	0.9998634970643703
0ccd8b55f41381484f46999f536c4e1f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_B_887417; s__Pedobacter_B_887417 sp000708265	0.7788566867436753
560bbeedd569b4ef222da7c58c33ec36	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.8765406281297459
e368ba61ce91d933547d9d27519cb913	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae	0.9999649154456958
9e4b2a6d44e377e3ae23abbe678d9540	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421	0.9999998089415573
6f470353b813a2394d7e699733497c5b	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera	0.7841049188883509
9f65507ed3bbb7469f3cd8ac53db09a7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.9999996736788113
f0235c7369448e0d32587e4b1cd55187	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	0.9991429583315375
deb7354342cfba5bd9a8f836f18a95fa	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingomonas_L_486704; s__	0.9526594713094415
cd22b9b117e0d3de712405f3e6ebf45c	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__; g__; s__	0.9138869686892871
dbf8a39447775b388e55f1ba7b097320	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__Terrimicrobium; s__Terrimicrobium sacchariphilum	0.9999999995586678
fb4fbf4b9eec7e631ea1ff1c820e2a06	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora_H_372070	0.9910687284188607
2c831c7ab77dee6c5daa8007af8e5646	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__172606-1; g__Rhodocytophaga; s__	0.9999927089481757
29b6176612392063dd88dc28e3f1248b	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Mycoplasmatales; f__; g__; s__	0.9999999979675921
e226814d569f23d7120059e8bd5abeb5	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__; g__; s__	0.9999996811376459
316ab5f7fdd69b409cb2165b4380beda	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9990889589730786
aa58097ac590eb082a77d8b9760aaf87	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp001567185	0.9977346108284616
0b1e0eabab51e7efc6c7a503e0bd82d4	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__J027; g__JAAUUD01; s__JAAUUD01 sp012031655	0.826471842352575
63315608bf632813321bc37e81dbaa1b	d__Bacteria; p__Bdellovibrionota_473306; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	0.9921995226750079
b697f6d45262c08261ed19312fb333eb	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9997592175262708
b46c4105777b255f63cbd19592c83284	d__Bacteria; p__Patescibacteria; c__Gracilibacteria_12420; o__Peribacterales; f__Peribacteraceae; g__VMEW01; s__VMEW01 sp007375735	0.9889214401950364
8c970c3664b9ec33c934b5e6d7d06b81	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae	0.7678604744673976
7ff346973a282aa55de296afdb5d74af	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae	0.9999999976659193
a27a98006f70b41744e4b684d61afe6c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Cytophagaceae; g__Cytophaga; s__	0.9999999949415895
5352d17c0f4732257663ff405ad4a8b0	d__Bacteria	0.8117040795830236
21d05aac8070d05f493325ca352fde48	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola taffensis	0.8202204225132927
3b51de99cf3e9d51e75c66b48d9d2a50	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales	0.999998960196265
b8ed70e21ea611ce039c7e0eb2621662	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650612; f__Porticoccaceae; g__SZUA-272; s__	0.9999977086128344
4cfca2a6316487b1105dcf459589cd97	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9999999999998721
0112f963eb8171d3369014e34c20cd75	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA2112; g__; s__	0.9993278569217856
921ac95b88d92bb3d7ddd62c01b9b348	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__JAAUTS01; g__JAAUTS01; s__	0.9999999999635918
b830812332785a3355144e943c9ba265	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9782353331855239
881e6cac68aa4af1ea6f58a4d9be4db2	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae	0.9978114120741786
c23d221ef4d2c66d2f0bc6d9371d0e9c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421	0.9992328874488299
67d2459d176fd56b0fb4a80c08ed881d	d__Bacteria	0.8707371696099514
6631126838cb98ec2800beebac288be4	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Chloroflexaceae	0.9996431315020413
3543543b736b824d705a99b7d6bfc667	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__UBA2421; s__	0.9984384537378732
102b51bb4a44fc5260dbbb27b99d5281	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilus; s__Vermiphilus pyriformis	0.9999880601925624
800798f2c819a8a988e5ed2235ad9e80	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tautonia	0.8999474883279852
15922d249fe33e95096cdad23aff408a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Hymenobacteraceae; g__Hymenobacter_910554; s__Hymenobacter setariae	0.9828572218209476
e53981869dab674120a3a193e092bd71	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Xiphinematobacter; s__Xiphinematobacter sp001318295	0.9999999933523754
bfb6f185952417fb89eeb704513ad226	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_AC; s__Paenibacillus_AC psychroresistens	0.9864703894377554
19964ea015e350b751f2832d140b42c5	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales	0.9990676121742182
3606b29f8cee4aada30381d3c2bda511	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae	0.9999999747915095
bfe6adb437c03e3d2e13ec23acc464a0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__	0.9767896845626702
8ebf30471dde8c184b6f96d032f39909	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA9219; f__UBA9219; g__UBA8914; s__UBA8914 sp009779135	0.7111666593090286
82ac994c00edefbeb3e9bcefadd04408	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Herbaspirillum; s__Herbaspirillum autotrophicum	0.76381418695531
d7b4047d9f1357b50df067c3821c58fe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	0.9999999959063076
7fb02927eb1cec025fc5e0db61fc2065	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__; s__	0.9999999999999859
aaea79d04b21f0bc1a0cce629fb7c0da	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes	0.9463805424129255
4c3c9cd3e292f69b8a2196865fa45a07	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavipsychrobacter; s__Flavipsychrobacter sp902168085	0.996148908669399
2c6afccd4860130c954c9461c0398bfc	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Paceibacterales; f__Staskawiczbacteraceae; g__GWA2-37-10; s__	0.9999999999997727
787d0b3bdb67a95e003eda62fa9fa345	Unassigned	0.6274783486786488
517a1ca4796b05e964893a4bf6307e87	d__Bacteria; p__Pseudomonadota	0.7507215168472219
302143e5253b0dff338e0debf9c95bf9	d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Iamiaceae_401114; g__Aquihabitans; s__Aquihabitans daechungensis	0.9999897831039242
ab16fc2d18efce5c26e6469f1b9b3de6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	0.9898503967387626
9dcc5f01b6693e2f5cd147e0427e7beb	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Rhodoferax_C	0.7611332992368761
f418e036300d0e8f43214db6c7396444	Unassigned	0.6302784779143046
ca92bdf271282ba65ab50c35dd6cad8b	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter	0.9999999710625506
0a8fdcdeab017a6d5ed17922420f8aaa	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Patulibacter; s__Patulibacter americanus	0.9994635778306235
5456f6feb1283de20156746484554cbf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium bullatum	0.8189055459656469
2dfdf41c235fafd9cf5e4f6cf45d9c11	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__Kouleothrix; s__	0.8469713428288252
8211a56964c937924388ab62d06c3b8e	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae	0.9676173398926131
911560ce79ca72a0e59ea13f88a765eb	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Phototrophicus; s__Phototrophicus sp002699585	0.8202326434219315
2bb17b4f157ec7b79ce1189458f27a08	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__	0.9994564807122296
3ecfd10e73d53a2f87cf2055bb4a389f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995	0.9276665103572899
1f692889b101bc2824990e8a3be86228	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae	0.7924435233086442
c624df3135659785939aff75003a4883	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9999999903933732
e7868bce1bff3a9bb24d5b35b6a7c551	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter_487784; s__Caulobacter fusiformis	0.9517472856959123
5208fbe6e98e81e2458bb254b16d3cfc	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__PALSA-1337; g__C7867-002; s__	0.9413338342965947
0df531100216a5a2305e8cf059cbe5c3	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650612; f__Porticoccaceae; g__SZUA-272; s__	0.999998887423481
